$GPRMC,001957.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6B
$GPRMC,002957.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
$GPRMC,003956.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
$GPRMC,004956.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6F
$GPRMC,005957.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6F
$GPRMC,010955.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*69
$GPRMC,011956.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6B
$GPRMC,012956.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
$GPRMC,013955.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6A
$GPRMC,014955.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6D
$GPRMC,015956.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6F
$GPRMC,020955.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6A
$GPRMC,021955.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6B
$GPRMC,022955.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
$GPRMC,023955.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*69
$GPRMC,024955.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6E
$GPRMC,025954.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6E
$GPRMC,030955.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6B
$GPRMC,031954.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6B
$GPRMC,032954.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
$GPRMC,033954.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*69
$GPRMC,034953.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*69
$GPRMC,035953.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
$GPRMC,040954.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6D
$GPRMC,041952.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6A
$GPRMC,042953.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
$GPRMC,043953.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*69
$GPRMC,044952.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6F
$GPRMC,045953.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6F
$GPRMC,050952.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6A
$GPRMC,051953.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6A
$GPRMC,052952.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
$GPRMC,060951.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*6A
$GPRMC,061952.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
$GPRMC,062951.000,A,3150.7238,N,11711.7278,E,0.00,0.00,081020,,,A*68
