$METRECXR,1601596200,100120,235000,2020-10-02,01:50:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601597401,100220,001001,2020-10-02,02:10:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601598000,100220,002000,2020-10-02,02:20:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601599201,100220,004001,2020-10-02,02:40:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601599801,100220,005001,2020-10-02,02:50:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601600400,100220,010000,2020-10-02,03:00:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601601000,100220,011000,2020-10-02,03:10:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601601601,100220,012001,2020-10-02,03:20:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601602800,100220,014000,2020-10-02,03:40:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601603400,100220,015000,2020-10-02,03:50:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601603999,100220,015959,2020-10-02,04:00:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601604000,100220,020000,2020-10-02,04:00:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601605201,100220,022001,2020-10-02,04:20:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601606401,100220,024001,2020-10-02,04:40:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601607001,100220,025001,2020-10-02,04:50:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601607599,100220,025959,2020-10-02,05:00:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601607601,100220,030001,2020-10-02,05:00:02,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601608201,100220,031001,2020-10-02,05:10:02,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601610000,100220,034000,2020-10-02,05:40:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601610601,100220,035001,2020-10-02,05:50:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601611200,100220,040000,2020-10-02,06:00:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601611201,100220,040001,2020-10-02,06:00:02,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601611802,100220,041002,2020-10-02,06:10:02,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601612401,100220,042001,2020-10-02,06:20:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601613001,100220,043001,2020-10-02,06:30:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601613601,100220,044001,2020-10-02,06:40:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601614201,100220,045001,2020-10-02,06:50:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601615400,100220,051000,2020-10-02,07:10:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601616000,100220,052000,2020-10-02,07:20:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601616601,100220,053001,2020-10-02,07:30:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601617801,100220,055001,2020-10-02,07:50:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601619000,100220,061000,2020-10-02,08:10:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601619601,100220,062001,2020-10-02,08:20:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601620202,100220,063002,2020-10-02,08:30:02,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601620800,100220,064000,2020-10-02,08:40:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601621400,100220,065000,2020-10-02,08:50:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601622600,100220,071000,2020-10-02,09:10:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601623801,100220,073001,2020-10-02,09:30:02,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601624401,100220,074001,2020-10-02,09:40:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
